Food_Item_ID,foodcode,modcode,foodname,portionwgt,Portion_Factor,portiondesc,_203 Protein (g),_204 Total Fat (g),_205 Carbohydrate (g),"_269 Sugars, total (g)","_291 Fiber, total dietary (g)","_606 Fatty acids, total saturated (g)",_301 Calcium (mg),_307 Sodium (mg)
5068,93301130,000000,Old fashioned,60.00,0.60,cocktail,0.00,0.00,4.21,4.15,0.00,0.00,0.00,0.60
5069,93301135,000000,Rob Roy,64.00,0.64,cocktail,0.04,0.00,3.02,1.72,0.00,0.00,1.92,2.56
5070,93301136,000000,Rusty Nail,28.00,0.28,cocktail,0.00,0.02,3.26,3.24,0.00,0.00,0.00,0.56
5071,93301139,000000,Salty Dog,201.00,2.01,cocktail,0.82,0.16,14.09,13.93,0.20,0.02,12.06,590.91
5072,93301140,000000,Screwdriver,213.00,2.13,cocktail,1.17,0.11,18.49,14.36,0.43,0.01,14.91,2.13
5073,93301141,000000,Seabreeze,199.00,1.99,cocktail,0.16,0.16,19.78,17.67,0.00,0.02,5.97,3.98
5074,93301142,000000,Seven and Seven,211.00,2.11,cocktail,0.08,0.04,16.46,14.54,0.00,0.00,4.22,14.77
5075,93301150,000000,Tom Collins,222.00,2.22,cocktail,0.07,0.04,3.09,2.44,0.00,0.01,8.88,37.74
5076,93301160,000000,Whiskey sour,90.00,0.90,cocktail,0.18,0.14,5.10,3.18,0.18,0.02,5.40,9.90
5077,93301170,000000,Bourbon and soda,116.00,1.16,cocktail,0.00,0.00,0.05,0.00,0.00,0.00,3.48,16.24
5078,93301190,000000,Rum and cola,211.00,2.11,cocktail,0.17,0.11,15.30,12.83,0.21,0.01,6.33,10.55
5079,93301200,000000,Pina Colada,133.00,1.33,cocktail,0.37,2.35,35.96,33.99,0.13,2.17,7.98,6.65
5081,93301230,000000,Sloe gin fizz,222.00,2.22,cocktail,0.07,0.04,3.09,2.44,0.00,0.01,8.88,37.74
5082,93301270,000000,"Fruit punch, alcoholic",116.00,1.16,punch cup (4 fl oz),0.14,0.03,7.85,5.88,0.00,0.00,9.28,5.80
5083,93301280,000000,Singapore Sling,225.00,2.25,cocktail,0.07,0.09,12.13,11.50,0.00,0.01,9.00,31.50
5084,93301290,000000,Stinger,92.00,0.92,cocktail,0.00,0.15,20.94,20.94,0.00,0.01,0.00,2.76
5085,93301310,000000,Mai Tai,126.00,1.26,cocktail,0.05,0.14,29.74,24.76,0.00,0.03,3.78,11.34
5086,93301320,000000,Tequila Sunrise,172.00,1.72,cocktail,0.67,0.17,15.86,11.54,0.34,0.02,12.04,8.60
5087,93301360,000000,Long Island iced tea,150.00,1.50,drink (5 fl oz),0.12,0.06,9.86,8.67,0.00,0.01,3.00,7.50
5090,93301500,000000,"Daiquiri, frozen",231.00,2.31,drink,0.14,0.18,16.82,13.98,0.46,0.03,11.55,13.86
5091,93301510,000000,"Margarita, frozen",279.00,2.79,drink,0.11,0.17,12.30,9.93,0.28,0.03,11.16,424.08
5092,93301550,000000,"Eggnog, alcoholic",243.00,2.43,cup (8 fl oz),8.89,11.98,37.98,37.45,0.00,5.31,201.69,77.76
5093,93302000,000000,"Rum, hot buttered",251.00,2.51,drink,0.18,11.95,4.29,3.99,0.25,7.59,10.04,7.53
5094,93401010,000000,"Wine, red",235.19,2.35,cup,0.16,0.00,6.14,1.46,0.00,0.00,18.82,9.41
5094,93401010,000000,"Wine, red",492.00,4.92,carafe,0.34,0.00,12.84,3.05,0.00,0.00,39.36,19.68
5094,93401010,000000,"Wine, red",740.00,7.40,bottle,0.52,0.00,19.31,4.59,0.00,0.00,59.20,29.60
5094,93401010,000000,"Wine, red",147.00,1.47,standard wine glass (5 fl oz),0.10,0.00,3.84,0.91,0.00,0.00,11.76,5.88
5095,93401020,000000,"Wine, white",240.00,2.40,cup,0.17,0.00,6.24,2.30,0.00,0.00,21.60,12.00
5095,93401020,000000,"Wine, white",492.00,4.92,carafe,0.34,0.00,12.79,4.72,0.00,0.00,44.28,24.60
5095,93401020,000000,"Wine, white",740.00,7.40,bottle,0.52,0.00,19.24,7.10,0.00,0.00,66.60,37.00
5095,93401020,000000,"Wine, white",147.00,1.47,standard wine glass (5 fl oz),0.10,0.00,3.82,1.41,0.00,0.00,13.23,7.35
5096,93401100,000000,"Wine, rice",14.55,0.15,tablespoon,0.07,0.00,0.73,0.00,0.00,0.00,0.73,0.29
5096,93401100,000000,"Wine, rice",4.83,0.05,teaspoon,0.02,0.00,0.24,0.00,0.00,0.00,0.24,0.10
5098,93403000,000000,"Wine, light",147.50,1.48,standard wine glass (5 fl oz),0.10,0.00,1.73,1.70,0.00,0.00,13.28,10.33
5099,93404000,000000,Wine cooler,210.00,2.10,drink,0.13,0.04,13.69,11.30,0.00,0.01,12.60,14.70
5100,93404500,000000,Sangria,228.00,2.28,drink,0.27,0.07,22.59,19.04,0.23,0.01,15.96,22.80
5101,93404600,000000,"Sangria, Puerto Rican style",180.00,1.80,drink,0.14,0.04,16.51,15.14,0.00,0.00,9.00,10.80
5102,93405000,000000,Wine spritzer,146.00,1.46,drink,0.06,0.00,2.38,0.69,0.00,0.00,10.22,16.06
5104,93502000,000000,Whiskey,42.00,0.42,jigger (1.5 fl oz),0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.42
5105,93503000,000000,Gin,42.00,0.42,jigger (1.5 fl oz),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42
5106,93504000,000000,Rum,42.00,0.42,jigger (1.5 fl oz),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42
5107,93504100,000000,Rum cooler,390.00,3.90,bottle (12.6 fl oz),0.39,0.62,33.11,30.26,0.39,0.03,23.40,15.60
5108,93505000,000000,Vodka,42.00,0.42,jigger (1.5 fl oz),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42
5109,94000100,000000,"Water, tap",237.00,2.37,cup (8 fl oz),0.00,0.00,0.00,0.00,0.00,0.00,7.11,9.48
5109,94000100,000000,"Water, tap",14.80,0.15,tablespoon,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.59
5109,94000100,000000,"Water, tap",4.90,0.05,teaspoon,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.20
5109,94000100,000000,"Water, tap",21.00,0.21,ice cube,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.84
5110,94100100,000000,"Water, bottled, unsweetened",237.00,2.37,cup (8 fl oz),0.00,0.00,0.00,0.00,0.00,0.00,23.70,4.74
5110,94100100,000000,"Water, bottled, unsweetened",355.00,3.55,bottle (12 fl oz),0.00,0.00,0.00,0.00,0.00,0.00,35.50,7.10
5110,94100100,000000,"Water, bottled, unsweetened",500.00,5.00,bottle (16.9 fl oz or 500 ml),0.00,0.00,0.00,0.00,0.00,0.00,50.00,10.00
5111,94100200,000000,"Water, bottled, sweetened, with low or no calorie sweetener",355.00,3.55,bottle (12 fl oz),0.00,0.00,0.53,0.00,0.00,0.00,3.55,49.70
5111,94100200,000000,"Water, bottled, sweetened, with low or no calorie sweetener",500.00,5.00,bottle (16.9 fl oz or 500 ml),0.00,0.00,0.75,0.00,0.00,0.00,5.00,70.00
5111,94100200,000000,"Water, bottled, sweetened, with low or no calorie sweetener",474.00,4.74,Fruit 2 O bottle (16 fl oz),0.00,0.00,0.71,0.00,0.00,0.00,4.74,66.36
5111,94100200,000000,"Water, bottled, sweetened, with low or no calorie sweetener",592.00,5.92,Fruit 2 O bottle (20 fl oz),0.00,0.00,0.89,0.00,0.00,0.00,5.92,82.88
5112,94210100,000000,Propel Water,237.00,2.37,cup,0.00,0.00,2.89,2.89,0.00,0.00,2.37,78.21
5112,94210100,000000,Propel Water,500.00,5.00,bottle (16.9 fl oz or 500 ml),0.00,0.00,6.10,6.10,0.00,0.00,5.00,165.00
5112,94210100,000000,Propel Water,702.00,7.02,sports bottle (23.7 fl oz),0.00,0.00,8.56,8.56,0.00,0.00,7.02,231.66
5113,94210200,000000,Glaceau Water,237.00,2.37,cup,0.00,0.00,13.01,13.01,0.00,0.00,40.29,0.00
5113,94210200,000000,Glaceau Water,592.00,5.92,bottle (20 fl oz),0.00,0.00,32.50,32.50,0.00,0.00,100.64,0.00
5116,41101120,900000,"White beans, cooked from dry (no salt or fat added)",175.00,1.75,cup,16.92,0.61,43.65,0.60,11.02,0.16,157.50,10.50
5116,41101120,900000,"White beans, cooked from dry (no salt or fat added)",68.00,0.68,ounce(s),6.58,0.24,16.96,0.23,4.28,0.06,61.20,4.08
5117,41102020,900000,"Black beans, cooked from dry (no salt or fat added)",172.00,1.72,cup,12.49,0.83,36.07,1.22,8.77,0.21,67.08,8.60
5118,41102220,900000,"Fava beans, cooked from dry (no salt or fat added)",224.00,2.24,"cup, mashed",16.93,0.90,43.75,4.05,12.10,0.15,80.64,11.20
5118,41102220,900000,"Fava beans, cooked from dry (no salt or fat added)",170.00,1.70,cup,12.85,0.68,33.20,3.08,9.18,0.11,61.20,8.50
5118,41102220,900000,"Fava beans, cooked from dry (no salt or fat added)",79.00,0.79,ounce(s),5.97,0.32,15.43,1.43,4.27,0.05,28.44,3.95
5119,41103020,900000,"Lima beans, cooked from dry (no salt or fat added)",184.00,1.84,cup,14.26,0.70,38.20,5.30,12.88,0.16,31.28,3.68
5119,41103020,900000,"Lima beans, cooked from dry (no salt or fat added)",71.00,0.71,ounce(s),5.50,0.27,14.74,2.04,4.97,0.06,12.07,1.42
5120,41103060,900000,"Pink beans, cooked from dry (no salt or fat added)",169.00,1.69,cup,15.24,0.83,46.93,0.61,8.96,0.21,87.88,3.38
5120,41103060,900000,"Pink beans, cooked from dry (no salt or fat added)",65.00,0.65,ounce(s),5.86,0.32,18.05,0.23,3.44,0.08,33.80,1.30
5121,41104020,900000,"Pinto beans, cooked from dry (no salt or fat added)",224.00,2.24,"cup, mashed",15.88,0.92,46.35,1.57,11.42,0.17,80.64,26.88
5121,41104020,900000,"Pinto beans, cooked from dry (no salt or fat added)",173.00,1.73,cup,12.27,0.71,35.79,1.21,8.82,0.13,62.28,20.76
5121,41104020,900000,"Pinto beans, cooked from dry (no salt or fat added)",224.00,2.24,"cup, refried beans",15.88,0.92,46.35,1.57,11.42,0.17,80.64,26.88
5121,41104020,900000,"Pinto beans, cooked from dry (no salt or fat added)",68.00,0.68,ounce(s),4.82,0.28,14.07,0.48,3.47,0.05,24.48,8.16
5122,41106020,900000,"Kidney beans, cooked from dry (no salt or fat added)",224.00,2.24,"cup, mashed",19.31,1.12,50.76,0.72,16.58,0.16,62.72,4.48
5122,41106020,900000,"Kidney beans, cooked from dry (no salt or fat added)",172.00,1.72,cup,14.83,0.86,38.98,0.55,12.73,0.12,48.16,3.44
5122,41106020,900000,"Kidney beans, cooked from dry (no salt or fat added)",68.00,0.68,ounce(s),5.86,0.34,15.41,0.22,5.03,0.05,19.04,1.36
5123,41107000,900000,"Soybeans, cooked from dry (no salt or fat added)",180.00,1.80,cup,29.77,16.06,17.77,5.36,10.80,2.32,183.60,1.80
5123,41107000,900000,"Soybeans, cooked from dry (no salt or fat added)",65.00,0.65,ounce(s),10.75,5.80,6.42,1.94,3.90,0.84,66.30,0.65
5124,41108000,900000,"Mung beans, cooked from dry (no salt or fat added)",200.00,2.00,cup,15.40,0.74,40.44,4.26,10.60,0.22,76.00,30.00
5125,41301020,900000,"Black-eyed peas (cowpeas), cooked from dry (no salt or fat added)",169.00,1.69,cup,12.98,0.90,34.88,5.54,10.99,0.23,40.56,6.76
5126,41302020,900000,"Chickpeas (garbanzo beans), cooked from dry (no salt or fat added)",164.00,1.64,cup,15.64,4.90,49.16,8.68,14.10,0.51,78.72,11.48
5126,41302020,900000,"Chickpeas (garbanzo beans), cooked from dry (no salt or fat added)",60.00,0.60,ounce(s),5.72,1.79,17.99,3.17,5.16,0.19,28.80,4.20
5127,41303000,900000,"Split peas, cooked (no salt or fat added)",196.00,1.96,cup,16.25,0.76,41.10,5.64,16.07,0.11,27.44,3.92
5127,41303000,900000,"Split peas, cooked (no salt or fat added)",71.00,0.71,ounce(s),5.89,0.28,14.89,2.04,5.82,0.04,9.94,1.42
5128,41305000,900000,"Lentils, cooked (no salt or fat added)",191.00,1.91,cup,17.13,0.73,38.22,3.42,15.09,0.10,36.29,3.82
5128,41305000,900000,"Lentils, cooked (no salt or fat added)",77.00,0.77,ounce(s),6.91,0.29,15.41,1.38,6.08,0.04,14.63,1.54
5129,56101010,900000,"Macaroni, (or rotini, ziti, shells, lasagna noodles, other pasta), cooked (no salt or fat added)",140.00,1.40,cup,8.06,1.29,42.95,0.78,2.52,0.24,9.80,1.40
5130,56102010,900000,"Macaroni, whole wheat, cooked (no salt or fat added)",140.00,1.40,cup,7.42,0.76,36.93,1.12,3.92,0.14,21.00,4.20
5131,56103010,900000,"Macaroni, spinach, cooked (no salt or fat added)",140.00,1.40,cup,6.80,0.80,38.13,1.39,5.46,0.11,30.80,19.60
5132,56104010,900000,"Macaroni, vegetable, cooked (no salt or fat added)",91.00,0.91,cup,4.11,0.10,24.16,1.05,3.91,0.01,10.01,5.46
5133,56112010,900000,"Noodles (egg noodles), cooked (no salt or fat added)",160.00,1.60,cup,7.22,3.30,40.02,0.64,1.92,0.67,19.20,8.00
5134,56113010,900000,"Noodles, whole wheat, cooked (no salt or fat added)",160.00,1.60,cup,8.48,0.86,42.21,1.28,4.48,0.16,24.00,4.80
5135,56114000,900000,"Noodles, spinach, cooked (no salt or fat added)",160.00,1.60,cup,6.90,0.82,38.61,1.41,5.44,0.12,32.00,22.40
5136,56130010,900000,"Pasta, (spaghetti, linguini, vermicelli), cooked (no salt or fat added)",140.00,1.40,cup,8.06,1.29,42.95,0.78,2.52,0.24,9.80,1.40
5137,56133000,900000,"Pasta, (spaghetti, linguini, vermicelli), whole wheat, cooked (no salt or fat added)",140.00,1.40,cup,7.42,0.76,36.93,1.12,6.30,0.14,21.00,4.20
5138,56200400,900000,"Barley, cooked (no salt or fat added)",162.00,1.62,cup,3.65,0.71,45.51,0.45,6.16,0.15,17.82,4.86
5139,56200500,900000,"Buckwheat groats (kasha), cooked (no salt or fat added)",168.00,1.68,cup,5.66,1.04,33.36,1.51,4.54,0.22,11.76,6.72
5140,56201010,900000,"Grits, corn or hominy, regular, cooked (no salt or fat added)",242.00,2.42,cup,2.27,0.53,23.52,0.17,1.45,0.10,9.68,4.84
5141,56201110,900000,"Grits, corn or hominy, quick, cooked (no salt or fat added)",242.00,2.42,cup,2.93,0.68,30.30,0.22,1.69,0.13,9.68,4.84
5142,56202000,900000,"Millet, cooked (no salt or fat added)",174.00,1.74,cup,6.09,1.74,41.01,0.23,2.26,0.30,5.22,3.48
5143,56203010,900000,"Oatmeal, regular, cooked (no salt or fat added)",234.00,2.34,cup,4.98,2.46,25.62,0.37,3.74,0.42,25.74,9.36
5144,56203020,900000,"Oatmeal, quick, cooked (no salt or fat added)",234.00,2.34,cup,4.98,2.46,25.62,0.37,3.74,0.42,25.74,9.36
5145,56205010,900000,"Rice, white, cooked (no salt or fat added)",158.00,1.58,cup,4.22,0.44,44.22,0.08,0.63,0.12,15.80,1.58
5148,56205050,900000,"Rice cereal (cream of rice), cooked (no salt or fat added)",244.00,2.44,cup,2.20,0.24,27.72,0.05,0.24,0.07,7.32,2.44
5149,56205110,900000,"Rice, brown, cooked (no salt or fat added)",195.00,1.95,cup,5.01,1.76,44.54,0.68,3.51,0.35,19.50,9.75
5150,56205210,900000,"Rice, wild, cooked (no salt or fat added)",164.00,1.64,cup,6.48,0.56,34.68,1.18,2.95,0.08,4.92,4.92
5152,56207010,900000,"Cream of wheat, regular, cooked (no salt or fat added)",251.00,2.51,cup,3.11,0.45,22.69,0.05,1.00,0.07,188.24,15.06
5153,56207020,900000,"Cream of wheat, quick, cooked (no salt or fat added)",239.00,2.39,cup,3.37,0.41,21.22,0.17,1.20,0.07,215.10,102.77
5154,56207110,900000,"Bulgur (wheat pilaf), cooked (no salt or fat added)",135.00,1.35,cup,4.13,0.32,24.95,0.14,6.08,0.06,13.50,6.75
5155,56207150,900000,"Couscous, plain, cooked (no salt or fat added)",157.00,1.57,cup,5.92,0.25,36.28,0.16,2.20,0.05,12.56,12.56
5156,56207200,900000,"Whole wheat cereal (Roman Meal, Branola, Wheatena), cooked (no salt or fat added)",246.00,2.46,cup,3.74,0.66,25.09,0.15,3.20,0.10,22.14,0.00
5157,56207300,900000,"Maltex or Malt-O-Meal, cooked (no salt or fat added)",249.00,2.49,cup,5.43,1.02,37.40,0.32,1.99,0.15,24.90,12.45
5159,71101110,900000,"Potato, baked (no salt added), peel eaten",122.00,1.22,cup,3.03,0.16,25.62,1.43,2.68,0.04,18.30,12.20
5159,71101110,900000,"Potato, baked (no salt added), peel eaten",173.00,1.73,"medium (2-1/4"" to 3"" across)",4.29,0.22,36.33,2.02,3.81,0.06,25.95,17.30
5160,71103010,900000,"Potato, boiled (no salt or fat added)",227.00,2.27,"cup, mashed",3.86,0.23,45.15,1.91,4.09,0.06,18.16,11.35
5160,71103010,900000,"Potato, boiled (no salt or fat added)",156.00,1.56,cup,2.65,0.16,31.03,1.31,2.81,0.04,12.48,7.80
5160,71103010,900000,"Potato, boiled (no salt or fat added)",35.00,0.35,"canned potato (approx 1"" across)",0.60,0.04,6.96,0.29,0.63,0.01,2.80,1.75
5160,71103010,900000,"Potato, boiled (no salt or fat added)",167.00,1.67,"medium (2-1/4"" to 3"" across)",2.84,0.17,33.21,1.40,3.01,0.04,13.36,8.35
5161,71104010,900000,"Potato, roasted (no salt or fat added)",122.00,1.22,cup,3.04,0.13,26.25,1.17,3.29,0.04,18.30,7.32
5161,71104010,900000,"Potato, roasted (no salt or fat added)",131.00,1.31,"medium (2-1/4"" to 3"" across)",3.26,0.14,28.19,1.26,3.54,0.04,19.65,7.86
5162,71930100,900000,"Cassava (yuca blanca), cooked (no salt or fat added)",132.00,1.32,"cup, diced",1.81,0.37,50.52,2.26,2.38,0.10,19.80,18.48
5163,72101210,900000,"Beet greens, cooked (no salt or fat added)",144.00,1.44,cup,3.67,0.29,7.80,0.86,4.18,0.04,162.71,347.02
5164,72104210,900000,"Swiss chard, cooked (no salt or fat added)",175.00,1.75,"cup, leaves only",3.27,0.14,7.19,1.91,3.68,0.02,101.50,313.25
5164,72104210,900000,"Swiss chard, cooked (no salt or fat added)",145.00,1.45,"cup, stalks and leaves",2.71,0.12,5.96,1.58,3.04,0.02,84.09,259.53
5165,72107211,900000,"Collards, fresh, cooked (no salt or fat added)",128.00,1.28,cup,2.69,0.46,6.25,0.51,3.58,0.06,177.92,20.48
5166,72110211,900000,"Cress, fresh, cooked (no salt or fat added)",135.00,1.35,cup,2.55,0.81,5.09,4.17,0.95,0.03,82.35,10.80
5167,72113210,900000,"Dandelion greens, cooked (no salt or fat added)",105.00,1.05,cup,2.08,0.63,6.66,0.53,3.04,0.15,145.95,46.20
5168,72116210,900000,"Escarole, cooked (no salt or fat added)",130.00,1.30,cup,2.09,0.34,5.60,0.42,5.20,0.08,83.20,657.80
5169,72119211,900000,"Kale, fresh, cooked (no salt or fat added)",130.00,1.30,cup,2.46,0.52,7.27,1.61,2.60,0.07,93.60,29.90
5170,72121210,900000,"Mustard cabbage, cooked (no salt or fat added)",170.00,1.70,cup,2.64,0.27,3.01,1.39,1.70,0.04,158.10,57.80
5171,72122211,900000,"Mustard greens, fresh, cooked (no salt or fat added)",140.00,1.40,cup,3.14,0.34,2.93,0.14,2.80,0.02,103.59,22.40
5172,72123010,900000,"Poke greens, cooked (no salt or fat added) ",155.00,1.55,cup,3.55,0.62,4.77,2.46,2.33,0.14,82.15,27.90
5173,72125211,900000,"Spinach, fresh, cooked (no salt or fat added)",180.00,1.80,cup,5.31,0.47,6.71,0.77,4.32,0.08,243.00,126.00
5174,72126000,900000,"Taro leaves, cooked (no salt or fat added)",145.00,1.45,cup,8.86,1.32,11.92,5.35,6.52,0.27,181.24,4.35
5175,72128211,900000,"Turnip greens, fresh, cooked (no salt or fat added)",144.00,1.44,cup,1.63,0.33,6.23,0.76,5.04,0.08,195.83,41.76
5176,72130200,900000,"Watercress, cooked (no salt or fat added) ",137.00,1.37,cup,3.12,0.14,1.75,0.27,0.69,0.04,163.03,56.17
5177,72201211,900000,"Broccoli, fresh, cooked (no salt or fat added) ",184.00,1.84,"cup, chopped",4.36,0.75,13.14,2.54,6.07,0.15,73.60,75.44
5178,73102211,900000,"Carrots, fresh, cooked (no salt or fat added) ",156.00,1.56,"cup, sliced",1.19,0.28,12.75,5.35,4.68,0.05,46.80,90.48
5178,73102211,900000,"Carrots, fresh, cooked (no salt or fat added) ",8.50,0.09,baby carrot(s),0.06,0.02,0.69,0.29,0.26,0.00,2.55,4.93
5178,73102211,900000,"Carrots, fresh, cooked (no salt or fat added) ",56.00,0.56,"medium carrot (6"" to 7"" long)",0.43,0.10,4.58,1.92,1.68,0.02,16.80,32.48
5179,73201011,900000,"Pumpkin, fresh, cooked (no salt or fat added)",245.00,2.45,cup,1.76,0.17,11.96,2.50,2.70,0.09,36.75,2.45
5180,73301010,900000,"Squash, winter, mashed (no salt, fat, or sugar added)",245.00,2.45,"cup, acorn",2.18,0.86,21.58,8.04,6.86,0.18,53.90,2.45
5180,73301010,900000,"Squash, winter, mashed (no salt, fat, or sugar added)",240.00,2.40,"cup, butternut",2.14,0.84,21.14,7.87,6.72,0.17,52.80,2.40
5180,73301010,900000,"Squash, winter, mashed (no salt, fat, or sugar added)",236.00,2.36,"cup, hubbard",2.10,0.83,20.79,7.74,6.61,0.17,51.92,2.36
5181,73303010,900000,"Squash, winter, baked (no salt, fat, or sugar added)",205.00,2.05,"cup, cubes, all varieties",1.82,0.72,18.06,6.72,5.74,0.15,45.10,2.05
5181,73303010,900000,"Squash, winter, baked (no salt, fat, or sugar added)",156.00,1.56,portion (1/2 acorn squash),1.39,0.55,13.74,5.12,4.37,0.11,34.32,1.56
5182,73402010,900000,"Sweet potato (yam), baked (no salt added), peel eaten",200.00,2.00,cup,5.00,0.28,52.22,10.66,8.60,0.06,74.00,72.00
5182,73402010,900000,"Sweet potato (yam), baked (no salt added), peel eaten",146.00,1.46,"medium potato (5"" long)",3.65,0.20,38.12,7.78,6.28,0.05,54.02,52.56
5183,73403010,900000,"Sweet potato (yam), baked (no salt added), peel not eaten",200.00,2.00,cup,3.98,0.30,41.08,12.86,6.60,0.07,76.00,72.00
5183,73403010,900000,"Sweet potato (yam), baked (no salt added), peel not eaten",114.00,1.14,"medium potato (5"" long)",2.27,0.17,23.41,7.33,3.76,0.04,43.32,41.04
5184,73405010,900000,"Sweet potato (yam), boiled (no salt added), without peel",200.00,2.00,cup,2.72,0.28,35.22,11.40,5.00,0.06,54.00,54.00
5184,73405010,900000,"Sweet potato (yam), boiled (no salt added), without peel",151.00,1.51,"medium potato (5"" long)",2.05,0.21,26.59,8.61,3.78,0.05,40.77,40.77
5185,75201011,900000,"Artichoke, cooked, fresh (no salt or fat added) ",168.00,1.68,"cup, hearts",4.82,0.57,19.96,1.65,14.45,0.14,35.28,100.79
5186,75202011,900000,"Asparagus, cooked, fresh (no salt or fat added)",180.00,1.80,cup,4.30,0.40,7.36,2.32,3.60,0.09,41.40,25.20
5186,75202011,900000,"Asparagus, cooked, fresh (no salt or fat added)",15.00,0.15,"medium spear (5-1/4"" to 7"" long)",0.36,0.03,0.61,0.19,0.30,0.01,3.45,2.10
5187,75205021,900000,"String beans, fresh, cooked (no salt or fat added)",125.00,1.25,cup,2.35,0.35,9.78,1.93,4.00,0.08,55.00,1.25
5187,75205021,900000,"String beans, fresh, cooked (no salt or fat added)",62.00,0.62,portion (10 beans),1.17,0.17,4.85,0.95,1.98,0.04,27.28,0.62
5188,75206011,900000,"String beans, yellow, fresh, cooked (no salt or fat added)",125.00,1.25,cup,2.35,0.35,9.78,1.93,4.12,0.08,57.50,3.75
5188,75206011,900000,"String beans, yellow, fresh, cooked (no salt or fat added)",62.00,0.62,portion (10 beans),1.17,0.17,4.85,0.95,2.05,0.04,28.52,1.86
5189,75208011,900000,"Beets, fresh, cooked (no salt or fat added)",157.00,1.57,"cup, diced",2.62,0.28,15.54,12.43,3.14,0.04,25.12,120.89
5190,75208300,900000,"Bitter melon, cooked (no salt or fat added)",124.00,1.24,cup,1.04,0.22,5.32,2.41,2.48,0.02,11.16,7.44
5191,75208710,900000,"Broccoflower, cooked (no salt or fat added)",82.00,0.82,"cup, flowerets",2.48,0.25,5.12,2.54,2.71,0.04,26.24,18.86
5192,75209011,900000,"Brussels sprouts, fresh, cooked (no salt or fat added)",155.00,1.55,cup,3.92,0.78,10.94,2.68,4.03,0.16,55.80,32.55
5193,75209500,900000,"Burdock, cooked (no salt or fat added)",125.00,1.25,cup,2.60,0.18,26.28,4.41,2.25,0.03,61.25,5.00
5194,75211020,900000,"Cabbage, green, cooked (no salt or fat added)",21.00,0.21,medium leaf,0.26,0.01,1.15,0.58,0.40,0.00,10.08,1.68
5195,75212010,900000,"Cabbage, red, cooked (no salt or fat added)",150.00,1.50,cup,2.25,0.14,10.35,4.95,3.90,0.02,63.00,42.00
5195,75212010,900000,"Cabbage, red, cooked (no salt or fat added)",21.00,0.21,leaves,0.32,0.02,1.45,0.69,0.55,0.00,8.82,5.88
5196,75213110,900000,"Cactus, cooked (no salt or fat added)",149.00,1.49,cup,2.00,0.07,4.86,1.65,2.98,0.01,242.87,29.80
5197,75214011,900000,"Cauliflower, fresh, cooked (no salt or fat added)",144.00,1.44,"cup, flowerets",2.64,0.65,5.87,2.97,3.31,0.10,23.04,21.60
5198,75215010,900000,"Celery, cooked (no salt or fat added) ",150.00,1.50,"cup, diced",1.25,0.24,5.97,3.54,2.40,0.06,63.00,136.50
5198,75215010,900000,"Celery, cooked (no salt or fat added) ",36.00,0.36,"medium stalk (7-1/2"" - 8"" long)",0.30,0.06,1.43,0.85,0.58,0.01,15.12,32.76
5199,75215110,900000,"Fennel bulb, cooked (no salt or fat added)",211.00,2.11,fennel bulb,1.75,0.34,8.40,4.98,3.38,0.08,88.62,192.00
